Date,Price,Open,High,Low,Vol.,Change %
2006-03-24,128.5,128.5,128.5,128.5,,0.23%
2006-03-27,128.0,128.0,128.0,128.0,,-0.39%
2006-03-28,128.0,128.0,128.0,128.0,,0.00%
2006-03-29,127.75,127.75,127.75,127.75,,-0.20%
2006-03-30,128.0,128.0,128.0,128.0,,0.20%
2006-03-31,128.0,128.0,128.0,128.0,,0.00%
2006-04-03,127.875,127.875,127.875,127.875,,-0.10%
2006-04-04,127.85,127.85,127.85,127.85,,-0.02%
2006-04-05,128.7,128.7,128.7,128.7,,0.66%
2006-04-06,127.875,127.875,127.875,127.875,,-0.64%
2006-04-07,128.125,128.125,128.125,128.125,,0.20%
2006-04-10,128.5,128.5,128.5,128.5,,0.29%
2006-04-11,128.25,128.25,128.25,128.25,,-0.19%
2006-04-12,128.525,128.525,128.525,128.525,,0.21%
2006-04-13,128.5,128.5,128.5,128.5,,-0.02%
2006-04-14,128.5,128.5,128.5,128.5,,0.00%
2006-04-17,128.5,128.5,128.5,128.5,,0.00%
2006-04-18,128.375,128.375,128.375,128.375,,-0.10%
2006-04-19,128.275,128.275,128.275,128.275,,-0.08%
2006-04-20,128.0,128.0,128.0,128.0,,-0.21%
2006-04-21,128.5,128.5,128.5,128.5,,0.39%
2006-04-24,128.375,128.375,128.375,128.375,,-0.10%
2006-04-25,128.5,128.5,128.5,128.5,,0.10%
2006-04-26,128.4,128.4,128.4,128.4,,-0.08%
2006-04-27,128.5,128.5,128.5,128.5,,0.08%
2006-04-28,128.375,128.375,128.375,128.375,,-0.10%
2006-05-01,128.375,128.375,128.375,128.375,,0.00%
2006-05-02,128.5,128.5,128.5,128.5,,0.10%
2006-05-03,128.5,128.5,128.5,128.5,,0.00%
2006-05-04,128.425,128.425,128.425,128.425,,-0.06%
2006-05-05,128.2,128.2,128.2,128.2,,-0.18%
2006-05-08,127.95,127.95,127.95,127.95,,-0.20%
2006-05-09,128.75,128.75,128.75,128.75,,0.63%
2006-05-10,128.5,128.5,128.5,128.5,,-0.19%
2006-05-11,128.425,128.425,128.425,128.425,,-0.06%
2006-05-12,128.0,128.0,128.0,128.0,,-0.33%
2006-05-15,128.5,128.5,128.5,128.5,,0.39%
2006-05-16,128.5,128.5,128.5,128.5,,0.00%
2006-05-17,128.3,128.3,128.3,128.3,,-0.16%
2006-05-18,128.5,128.5,128.5,128.5,,0.16%
2006-05-19,128.5,128.5,128.5,128.5,,0.00%
2006-05-22,128.5,128.5,128.5,128.5,,0.00%
2006-05-23,128.5,128.5,128.5,128.5,,0.00%
2006-05-24,128.5,128.5,128.5,128.5,,0.00%
2006-05-25,128.4,128.4,128.4,128.4,,-0.08%
2006-05-26,128.6,128.6,128.6,128.6,,0.16%
2006-05-29,128.5,128.5,128.5,128.5,,-0.08%
2006-05-30,128.55,128.55,128.55,128.55,,0.04%
2006-05-31,128.75,128.75,128.75,128.75,,0.16%
2006-06-01,128.5,128.5,128.5,128.5,,-0.19%
2006-06-02,128.5,128.5,128.5,128.5,,0.00%
2006-06-05,128.5,128.5,128.5,128.5,,0.00%
2006-06-06,128.5,128.5,128.5,128.5,,0.00%
2006-06-07,128.25,128.25,128.25,128.25,,-0.19%
2006-06-08,128.375,128.375,128.375,128.375,,0.10%
2006-06-09,128.5,128.5,128.5,128.5,,0.10%
2006-06-12,128.5,128.5,128.5,128.5,,0.00%
2006-06-13,128.0,128.0,128.0,128.0,,-0.39%
2006-06-14,128.1,128.1,128.1,128.1,,0.08%
2006-06-15,128.35,128.35,128.35,128.35,,0.20%
2006-06-16,128.0,128.0,128.0,128.0,,-0.27%
2006-06-19,128.275,128.275,128.275,128.275,,0.21%
2006-06-20,128.25,128.25,128.25,128.25,,-0.02%
2006-06-21,128.3,128.3,128.3,128.3,,0.04%
2006-06-22,128.5,128.5,128.5,128.5,,0.16%
2006-06-23,128.275,128.275,128.275,128.275,,-0.18%
2006-06-26,128.5,128.5,128.5,128.5,,0.18%
2006-06-27,128.275,128.275,128.275,128.275,,-0.18%
2006-06-28,128.325,128.325,128.325,128.325,,0.04%
2006-06-29,128.25,128.25,128.25,128.25,,-0.06%
2006-06-30,128.25,128.25,128.25,128.25,,0.00%
2006-07-03,128.45,128.45,128.45,128.45,,0.16%
2006-07-04,128.3,128.3,128.3,128.3,,-0.12%
2006-07-05,128.0,128.0,128.0,128.0,,-0.23%
2006-07-06,128.1,128.1,128.1,128.1,,0.08%
2006-07-07,128.25,128.25,128.25,128.25,,0.12%
2006-07-10,128.0,128.0,128.0,128.0,,-0.19%
2006-07-11,128.25,128.25,128.25,128.25,,0.20%
2006-07-12,128.2,128.2,128.2,128.2,,-0.04%
2006-07-13,128.0,128.0,128.0,128.0,,-0.16%
2006-07-14,128.125,128.125,128.125,128.125,,0.10%
2006-07-17,128.5,128.5,128.5,128.5,,0.29%
2006-07-18,128.5,128.5,128.5,128.5,,0.00%
2006-07-19,128.5,128.5,128.5,128.5,,0.00%
2006-07-20,128.5,128.5,128.5,128.5,,0.00%
2006-07-21,128.75,128.75,128.75,128.75,,0.19%
2006-07-24,128.5,128.5,128.5,128.5,,-0.19%
2006-07-25,128.175,128.175,128.175,128.175,,-0.25%
2006-07-26,128.25,128.25,128.25,128.25,,0.06%
2006-07-27,128.25,128.25,128.25,128.25,,0.00%
2006-07-28,128.375,128.375,128.375,128.375,,0.10%
2006-07-31,128.25,128.25,128.25,128.25,,-0.10%
2006-08-01,128.25,128.25,128.25,128.25,,0.00%
2006-08-02,127.95,127.95,127.95,127.95,,-0.23%
2006-08-03,128.175,128.175,128.175,128.175,,0.18%
2006-08-04,128.15,128.15,128.15,128.15,,-0.02%
2006-08-07,128.25,128.25,128.25,128.25,,0.08%
2006-08-08,128.1,128.1,128.1,128.1,,-0.12%
2006-08-09,128.175,128.175,128.175,128.175,,0.06%
2006-08-10,128.175,128.175,128.175,128.175,,0.00%
2006-08-11,128.15,128.15,128.15,128.15,,-0.02%
2006-08-14,128.0,128.0,128.0,128.0,,-0.12%
2006-08-15,128.0,128.0,128.0,128.0,,0.00%
2006-08-16,128.0,128.0,128.0,128.0,,0.00%
2006-08-17,128.125,128.125,128.125,128.125,,0.10%
2006-08-18,128.2,128.2,128.2,128.2,,0.06%
2006-08-21,128.275,128.275,128.275,128.275,,0.06%
2006-08-22,128.05,128.05,128.05,128.05,,-0.18%
2006-08-23,128.275,128.275,128.275,128.275,,0.18%
2006-08-24,128.075,128.075,128.075,128.075,,-0.16%
2006-08-25,128.275,128.275,128.275,128.275,,0.16%
2006-08-28,128.325,128.325,128.325,128.325,,0.04%
2006-08-29,128.275,128.275,128.275,128.275,,-0.04%
2006-08-30,128.125,128.125,128.125,128.125,,-0.12%
2006-08-31,128.15,128.15,128.15,128.15,,0.02%
2006-09-01,128.075,128.075,128.075,128.075,,-0.06%
2006-09-04,128.225,128.225,128.225,128.225,,0.12%
2006-09-05,128.25,128.25,128.25,128.25,,0.02%
2006-09-06,128.225,128.225,128.225,128.225,,-0.02%
2006-09-07,128.2,128.2,128.2,128.2,,-0.02%
2006-09-08,128.35,128.35,128.35,128.35,,0.12%
2006-09-11,128.25,128.25,128.25,128.25,,-0.08%
2006-09-12,128.175,128.175,128.175,128.175,,-0.06%
2006-09-13,128.25,128.25,128.25,128.25,,0.06%
2006-09-14,128.1,128.1,128.1,128.1,,-0.12%
2006-09-15,128.275,128.275,128.275,128.275,,0.14%
2006-09-18,128.3,128.3,128.3,128.3,,0.02%
2006-09-19,128.225,128.225,128.225,128.225,,-0.06%
2006-09-20,128.25,128.25,128.25,128.25,,0.02%
2006-09-21,128.15,128.15,128.15,128.15,,-0.08%
2006-09-22,128.175,128.175,128.175,128.175,,0.02%
2006-09-25,128.175,128.175,128.175,128.175,,0.00%
2006-09-26,128.2,128.2,128.2,128.2,,0.02%
2006-09-27,128.35,128.35,128.35,128.35,,0.12%
2006-09-28,128.25,128.25,128.25,128.25,,-0.08%
2006-09-29,128.35,128.35,128.35,128.35,,0.08%
2006-10-02,128.25,128.25,128.25,128.25,,-0.08%
2006-10-03,128.275,128.275,128.275,128.275,,0.02%
2006-10-04,128.25,128.25,128.25,128.25,,-0.02%
2006-10-05,128.0,128.0,128.0,128.0,,-0.19%
2006-10-06,128.25,128.25,128.25,128.25,,0.20%
2006-10-09,128.25,128.25,128.25,128.25,,0.00%
2006-10-10,128.175,128.175,128.175,128.175,,-0.06%
2006-10-11,128.0,128.0,128.0,128.0,,-0.14%
2006-10-12,128.2,128.2,128.2,128.2,,0.16%
2006-10-13,128.15,128.15,128.15,128.15,,-0.04%
2006-10-16,128.15,128.15,128.15,128.15,,0.00%
2006-10-17,128.25,128.25,128.25,128.25,,0.08%
2006-10-18,128.2,128.2,128.2,128.2,,-0.04%
2006-10-19,128.2,128.2,128.2,128.2,,0.00%
2006-10-20,128.125,128.125,128.125,128.125,,-0.06%
2006-10-23,128.225,128.225,128.225,128.225,,0.08%
2006-10-24,128.225,128.225,128.225,128.225,,0.00%
2006-10-25,128.25,128.25,128.25,128.25,,0.02%
2006-10-26,128.125,128.125,128.125,128.125,,-0.10%
2006-10-27,128.25,128.25,128.25,128.25,,0.10%
2006-10-30,128.3,128.3,128.3,128.3,,0.04%
2006-10-31,128.25,128.25,128.25,128.25,,-0.04%
2006-11-01,128.35,128.35,128.35,128.35,,0.08%
2006-11-02,128.125,128.125,128.125,128.125,,-0.18%
2006-11-03,128.35,128.35,128.35,128.35,,0.18%
2006-11-06,128.2,128.2,128.2,128.2,,-0.12%
2006-11-07,128.3,128.3,128.3,128.3,,0.08%
2006-11-08,128.305,128.305,128.305,128.305,,0.00%
2006-11-09,128.3,128.3,128.3,128.3,,0.00%
2006-11-10,128.325,128.325,128.325,128.325,,0.02%
2006-11-13,128.3,128.3,128.3,128.3,,-0.02%
2006-11-14,128.125,128.125,128.125,128.125,,-0.14%
2006-11-15,128.05,128.05,128.05,128.05,,-0.06%
2006-11-16,128.0,128.0,128.0,128.0,,-0.04%
2006-11-17,128.06,128.06,128.06,128.06,,0.05%
2006-11-20,128.0,128.0,128.0,128.0,,-0.05%
2006-11-21,128.0,128.0,128.0,128.0,,0.00%
2006-11-22,128.05,128.05,128.05,128.05,,0.04%
2006-11-23,127.975,127.975,127.975,127.975,,-0.06%
2006-11-24,128.2,128.2,128.2,128.2,,0.18%
2006-11-27,128.0,128.0,128.0,128.0,,-0.16%
2006-11-28,128.0,128.0,128.0,128.0,,0.00%
2006-11-29,128.2,128.2,128.2,128.2,,0.16%
2006-11-30,128.25,128.25,128.25,128.25,,0.04%
2006-12-01,128.2,128.2,128.2,128.2,,-0.04%
2006-12-04,128.125,128.125,128.125,128.125,,-0.06%
2006-12-05,128.35,128.35,128.35,128.35,,0.18%
2006-12-06,128.25,128.25,128.25,128.25,,-0.08%
2006-12-07,128.3,128.3,128.3,128.3,,0.04%
2006-12-08,128.35,128.35,128.35,128.35,,0.04%
2006-12-11,128.15,128.15,128.15,128.15,,-0.16%
2006-12-12,128.3,128.3,128.3,128.3,,0.12%
2006-12-13,128.35,128.35,128.35,128.35,,0.04%
2006-12-14,128.25,128.25,128.25,128.25,,-0.08%
2006-12-15,128.4,128.4,128.4,128.4,,0.12%
2006-12-18,128.3,128.3,128.3,128.3,,-0.08%
2006-12-19,128.25,128.25,128.25,128.25,,-0.04%
2006-12-20,128.275,128.275,128.275,128.275,,0.02%
2006-12-21,128.6,128.6,128.6,128.6,,0.25%
2006-12-22,128.5,128.5,128.5,128.5,,-0.08%
2006-12-25,128.5,128.5,128.5,128.5,,0.00%
2006-12-26,128.5,128.5,128.5,128.5,,0.00%
2006-12-27,128.6,128.6,128.6,128.6,,0.08%
2006-12-28,128.5,128.5,128.5,128.5,,-0.08%
2006-12-29,128.8,128.8,128.8,128.8,,0.23%
2007-01-01,128.8,128.8,128.8,128.8,,0.00%
2007-01-02,128.15,128.15,128.15,128.15,,-0.50%
2007-01-03,128.25,128.25,128.25,128.25,,0.08%
2007-01-04,128.1,128.1,128.1,128.1,,-0.12%
2007-01-05,128.25,128.25,128.25,128.25,,0.12%
2007-01-08,128.15,128.15,128.15,128.15,,-0.08%
2007-01-09,128.175,128.175,128.175,128.175,,0.02%
2007-01-10,128.5,128.5,128.5,128.5,,0.25%
2007-01-11,128.15,128.15,128.15,128.15,,-0.27%
2007-01-12,128.16,128.16,128.16,128.16,,0.01%
2007-01-15,128.075,128.075,128.075,128.075,,-0.07%
2007-01-16,128.155,128.155,128.155,128.155,,0.06%
2007-01-17,128.125,128.125,128.125,128.125,,-0.02%
2007-01-18,128.15,128.15,128.15,128.15,,0.02%
2007-01-19,128.12,128.12,128.12,128.12,,-0.02%
2007-01-22,128.125,128.125,128.125,128.125,,0.00%
2007-01-23,127.95,127.95,127.95,127.95,,-0.14%
2007-01-24,128.0,128.0,128.0,128.0,,0.04%
2007-01-25,128.025,128.025,128.025,128.025,,0.02%
2007-01-26,128.05,128.05,128.05,128.05,,0.02%
2007-01-29,128.075,128.075,128.075,128.075,,0.02%
2007-01-30,128.225,128.225,128.225,128.225,,0.12%
2007-01-31,128.2,128.2,128.2,128.2,,-0.02%
2007-02-01,128.25,128.25,128.25,128.25,,0.04%
2007-02-02,128.1,128.1,128.1,128.1,,-0.12%
2007-02-05,128.15,128.15,128.15,128.15,,0.04%
2007-02-06,128.125,128.125,128.125,128.125,,-0.02%
2007-02-07,128.15,128.15,128.15,128.15,,0.02%
2007-02-08,128.25,128.25,128.25,128.25,,0.08%
2007-02-09,128.15,128.15,128.15,128.15,,-0.08%
2007-02-12,128.1,128.1,128.1,128.1,,-0.04%
2007-02-13,128.2,128.2,128.2,128.2,,0.08%
2007-02-14,128.175,128.175,128.175,128.175,,-0.02%
2007-02-15,128.165,128.165,128.165,128.165,,-0.01%
2007-02-16,128.15,128.15,128.15,128.15,,-0.01%
2007-02-19,128.1,128.1,128.1,128.1,,-0.04%
2007-02-20,128.125,128.125,128.125,128.125,,0.02%
2007-02-21,128.15,128.15,128.15,128.15,,0.02%
2007-02-22,128.3,128.3,128.3,128.3,,0.12%
2007-02-23,128.295,128.295,128.295,128.295,,0.00%
2007-02-26,128.25,128.25,128.25,128.25,,-0.04%
2007-02-27,128.125,128.125,128.125,128.125,,-0.10%
2007-02-28,128.25,128.25,128.25,128.25,,0.10%
2007-03-01,128.25,128.25,128.25,128.25,,0.00%
2007-03-02,128.2,128.2,128.2,128.2,,-0.04%
2007-03-05,128.19,128.19,128.19,128.19,,-0.01%
2007-03-06,128.2,128.2,128.2,128.2,,0.01%
2007-03-07,128.35,128.35,128.35,128.35,,0.12%
2007-03-08,128.25,128.25,128.25,128.25,,-0.08%
2007-03-09,128.25,128.25,128.25,128.25,,0.00%
2007-03-12,128.2,128.2,128.2,128.2,,-0.04%
2007-03-13,128.2,128.2,128.2,128.2,,0.00%
2007-03-14,128.175,128.175,128.175,128.175,,-0.02%
2007-03-15,128.15,128.15,128.15,128.15,,-0.02%
2007-03-16,128.2,128.2,128.2,128.2,,0.04%
2007-03-19,128.2,128.2,128.2,128.2,,0.00%
2007-03-20,128.25,128.25,128.25,128.25,,0.04%
2007-03-21,128.1,128.1,128.1,128.1,,-0.12%
2007-03-22,128.15,128.15,128.15,128.15,,0.04%
2007-03-23,128.15,128.15,128.15,128.15,,0.00%
2007-03-26,127.95,127.95,127.95,127.95,,-0.16%
2007-03-27,128.15,128.15,128.15,128.15,,0.16%
2007-03-28,128.1,128.1,128.1,128.1,,-0.04%
2007-03-29,128.05,128.05,128.05,128.05,,-0.04%
2007-03-30,127.95,127.95,127.95,127.95,,-0.08%
2007-04-02,127.925,127.925,127.925,127.925,,-0.02%
2007-04-03,128.15,128.15,128.15,128.15,,0.18%
2007-04-04,128.15,128.15,128.15,128.15,,0.00%
2007-04-05,127.95,127.95,127.95,127.95,,-0.16%
2007-04-06,127.95,127.95,127.95,127.95,,0.00%
2007-04-09,127.95,127.95,127.95,127.95,,0.00%
2007-04-10,128.2,128.2,128.2,128.2,,0.20%
2007-04-11,128.0,128.0,128.0,128.0,,-0.16%
2007-04-12,128.1,128.1,128.1,128.1,,0.08%
2007-04-13,127.995,127.995,127.995,127.995,,-0.08%
2007-04-16,128.15,128.15,128.15,128.15,,0.12%
2007-04-17,128.05,128.05,128.05,128.05,,-0.08%
2007-04-18,128.07,128.07,128.07,128.07,,0.02%
2007-04-19,128.0,128.0,128.0,128.0,,-0.05%
2007-04-20,127.975,127.975,127.975,127.975,,-0.02%
2007-04-23,127.95,127.95,127.95,127.95,,-0.02%
2007-04-24,127.925,127.925,127.925,127.925,,-0.02%
2007-04-25,127.675,127.675,127.675,127.675,,-0.20%
2007-04-26,127.3,127.3,127.3,127.3,,-0.29%
2007-04-27,127.3,127.3,127.3,127.3,,0.00%
2007-04-30,127.45,127.45,127.45,127.45,,0.12%
2007-05-01,127.325,127.325,127.325,127.325,,-0.10%
2007-05-02,127.25,127.25,127.25,127.25,,-0.06%
2007-05-03,127.45,127.45,127.45,127.45,,0.16%
2007-05-04,127.4,127.4,127.4,127.4,,-0.04%
2007-05-07,127.65,127.65,127.65,127.65,,0.20%
2007-05-08,127.5,127.5,127.5,127.5,,-0.12%
2007-05-09,127.525,127.525,127.525,127.525,,0.02%
2007-05-10,127.55,127.55,127.55,127.55,,0.02%
2007-05-11,127.54,127.54,127.54,127.54,,-0.01%
2007-05-14,127.67,127.67,127.67,127.67,,0.10%
2007-05-15,127.535,127.535,127.535,127.535,,-0.11%
2007-05-16,127.555,127.555,127.555,127.555,,0.02%
2007-05-17,127.55,127.55,127.55,127.55,,0.00%
2007-05-18,127.63,127.63,127.63,127.63,,0.06%
2007-05-21,127.65,127.65,127.65,127.65,,0.02%
2007-05-22,127.6,127.6,127.6,127.6,,-0.04%
2007-05-23,127.525,127.525,127.525,127.525,,-0.06%
2007-05-24,127.5,127.5,127.5,127.5,,-0.02%
2007-05-25,127.65,127.65,127.65,127.65,,0.12%
2007-05-28,127.65,127.65,127.65,127.65,,0.00%
2007-05-29,127.515,127.515,127.515,127.515,,-0.11%
2007-05-30,127.485,127.485,127.485,127.485,,-0.02%
2007-05-31,127.65,127.65,127.65,127.65,,0.13%
2007-06-01,127.51,127.51,127.51,127.51,,-0.11%
2007-06-04,127.5,127.5,127.5,127.5,,-0.01%
2007-06-05,127.49,127.49,127.49,127.49,,-0.01%
2007-06-06,127.55,127.55,127.55,127.55,,0.05%
2007-06-07,127.5,127.5,127.5,127.5,,-0.04%
2007-06-08,127.55,127.55,127.55,127.55,,0.04%
2007-06-11,127.595,127.595,127.595,127.595,,0.04%
2007-06-12,127.4,127.4,127.4,127.4,,-0.15%
2007-06-13,127.5,127.5,127.5,127.5,,0.08%
2007-06-14,127.515,127.515,127.515,127.515,,0.01%
2007-06-15,127.45,127.45,127.45,127.45,,-0.05%
2007-06-18,127.5,127.5,127.5,127.5,,0.04%
2007-06-19,127.48,127.48,127.48,127.48,,-0.02%
2007-06-20,127.45,127.45,127.45,127.45,,-0.02%
2007-06-21,127.45,127.45,127.45,127.45,,0.00%
2007-06-22,127.525,127.525,127.525,127.525,,0.06%
2007-06-25,127.375,127.375,127.375,127.375,,-0.12%
2007-06-26,127.4,127.4,127.4,127.4,,0.02%
2007-06-27,127.375,127.375,127.375,127.375,,-0.02%
2007-06-28,127.35,127.35,127.35,127.35,,-0.02%
2007-06-29,127.25,127.25,127.25,127.25,,-0.08%
2007-07-02,127.35,127.35,127.35,127.35,,0.08%
2007-07-03,127.275,127.275,127.275,127.275,,-0.06%
2007-07-04,127.2,127.2,127.2,127.2,,-0.06%
2007-07-05,127.275,127.275,127.275,127.275,,0.06%
2007-07-06,127.2,127.2,127.2,127.2,,-0.06%
2007-07-09,127.2,127.2,127.2,127.2,,0.00%
2007-07-10,127.4,127.4,127.4,127.4,,0.16%
2007-07-11,127.2,127.2,127.2,127.2,,-0.16%
2007-07-12,127.05,127.05,127.05,127.05,,-0.12%
2007-07-13,127.05,127.05,127.05,127.05,,0.00%
2007-07-16,127.0,127.0,127.0,127.0,,-0.04%
2007-07-17,126.9,126.9,126.9,126.9,,-0.08%
2007-07-18,126.8,126.8,126.8,126.8,,-0.08%
2007-07-19,127.1,127.1,127.1,127.1,,0.24%
2007-07-20,127.0,127.0,127.0,127.0,,-0.08%
2007-07-23,127.0,127.0,127.0,127.0,,0.00%
2007-07-24,127.35,127.35,127.35,127.35,,0.28%
2007-07-25,127.3,127.3,127.3,127.3,,-0.04%
2007-07-26,127.25,127.25,127.25,127.25,,-0.04%
2007-07-27,127.0,127.0,127.0,127.0,,-0.20%
2007-07-30,127.135,127.135,127.135,127.135,,0.11%
2007-07-31,127.05,127.05,127.05,127.05,,-0.07%
2007-08-01,127.25,127.25,127.25,127.25,,0.16%
2007-08-02,127.085,127.085,127.085,127.085,,-0.13%
2007-08-03,127.055,127.055,127.055,127.055,,-0.02%
2007-08-06,127.25,127.25,127.25,127.25,,0.15%
2007-08-07,127.05,127.05,127.05,127.05,,-0.16%
2007-08-08,127.15,127.15,127.15,127.15,,0.08%
2007-08-09,127.15,127.15,127.15,127.15,,0.00%
2007-08-10,126.96,126.96,126.96,126.96,,-0.15%
2007-08-13,126.895,126.895,126.895,126.895,,-0.05%
2007-08-14,126.275,126.275,126.275,126.275,,-0.49%
2007-08-15,126.315,126.315,126.315,126.315,,0.03%
2007-08-16,126.3,126.3,126.3,126.3,,-0.01%
2007-08-17,126.2,126.2,126.2,126.2,,-0.08%
2007-08-20,126.305,126.305,126.305,126.305,,0.08%
2007-08-21,126.3,126.3,126.3,126.3,,0.00%
2007-08-22,126.5,126.5,126.5,126.5,,0.16%
2007-08-23,126.345,126.345,126.345,126.345,,-0.12%
2007-08-24,126.5,126.5,126.5,126.5,,0.12%
2007-08-27,126.305,126.305,126.305,126.305,,-0.15%
2007-08-28,126.26,126.26,126.26,126.26,,-0.04%
2007-08-29,126.225,126.225,126.225,126.225,,-0.03%
2007-08-30,126.235,126.235,126.235,126.235,,0.01%
2007-08-31,126.175,126.175,126.175,126.175,,-0.05%
2007-09-03,126.075,126.075,126.075,126.075,,-0.08%
2007-09-04,126.3,126.3,126.3,126.3,,0.18%
2007-09-05,126.27,126.27,126.27,126.27,,-0.02%
2007-09-06,126.3,126.3,126.3,126.3,,0.02%
2007-09-07,126.3,126.3,126.3,126.3,,0.00%
2007-09-10,126.2,126.2,126.2,126.2,,-0.08%
2007-09-11,126.035,126.035,126.035,126.035,,-0.13%
2007-09-12,126.025,126.025,126.025,126.025,,-0.01%
2007-09-13,126.25,126.25,126.25,126.25,,0.18%
2007-09-14,126.15,126.15,126.15,126.15,,-0.08%
2007-09-17,125.545,125.545,125.545,125.545,,-0.48%
2007-09-18,125.705,125.705,125.705,125.705,,0.13%
2007-09-19,125.65,125.65,125.65,125.65,,-0.04%
2007-09-20,125.55,125.55,125.55,125.55,,-0.08%
2007-09-21,125.45,125.45,125.45,125.45,,-0.08%
2007-09-24,125.55,125.55,125.55,125.55,,0.08%
2007-09-25,125.315,125.315,125.315,125.315,,-0.19%
2007-09-26,125.15,125.15,125.15,125.15,,-0.13%
2007-09-27,125.25,125.25,125.25,125.25,,0.08%
2007-09-28,125.15,125.15,125.15,125.15,,-0.08%
2007-10-01,125.05,125.05,125.05,125.05,,-0.08%
2007-10-02,125.05,125.05,125.05,125.05,,0.00%
2007-10-03,125.15,125.15,125.15,125.15,,0.08%
2007-10-04,124.7,124.7,124.7,124.7,,-0.36%
2007-10-05,124.55,124.55,124.55,124.55,,-0.12%
2007-10-08,124.65,124.65,124.65,124.65,,0.08%
2007-10-09,124.75,124.75,124.75,124.75,,0.08%
2007-10-10,124.75,124.75,124.75,124.75,,0.00%
2007-10-11,124.75,124.75,124.75,124.75,,0.00%
2007-10-12,124.6,124.6,124.6,124.6,,-0.12%
2007-10-15,124.6,124.6,124.6,124.6,,0.00%
2007-10-16,124.6,124.6,124.6,124.6,,0.00%
2007-10-17,124.35,124.35,124.35,124.35,,-0.20%
2007-10-18,124.15,124.15,124.15,124.15,,-0.16%
2007-10-19,123.25,123.25,123.25,123.25,,-0.72%
2007-10-22,122.6,122.6,122.6,122.6,,-0.53%
2007-10-23,121.55,121.55,121.55,121.55,,-0.86%
2007-10-24,121.75,121.75,121.75,121.75,,0.16%
2007-10-25,121.4,121.4,121.4,121.4,,-0.29%
2007-10-26,121.3,121.3,121.3,121.3,,-0.08%
2007-10-29,121.35,121.35,121.35,121.35,,0.04%
2007-10-30,121.15,121.15,121.15,121.15,,-0.16%
2007-10-31,121.2,121.2,121.2,121.2,,0.04%
2007-11-01,121.35,121.35,121.35,121.35,,0.12%
2007-11-02,121.3,121.3,121.3,121.3,,-0.04%
2007-11-05,121.25,121.25,121.25,121.25,,-0.04%
2007-11-06,120.25,120.25,120.25,120.25,,-0.82%
2007-11-07,119.25,119.25,119.25,119.25,,-0.83%
2007-11-08,119.25,119.25,119.25,119.25,,0.00%
2007-11-09,119.25,119.25,119.25,119.25,,0.00%
2007-11-12,119.2,119.2,119.2,119.2,,-0.04%
2007-11-13,119.2,119.2,119.2,119.2,,0.00%
2007-11-14,119.25,119.25,119.25,119.25,,0.04%
2007-11-15,119.325,119.325,119.325,119.325,,0.06%
2007-11-16,119.045,119.045,119.045,119.045,,-0.23%
2007-11-19,119.205,119.205,119.205,119.205,,0.13%
2007-11-20,119.145,119.145,119.145,119.145,,-0.05%
2007-11-21,119.085,119.085,119.085,119.085,,-0.05%
2007-11-22,119.0,119.0,119.0,119.0,,-0.07%
2007-11-23,119.0,119.0,119.0,119.0,,0.00%
2007-11-26,118.875,118.875,118.875,118.875,,-0.11%
2007-11-27,118.855,118.855,118.855,118.855,,-0.02%
2007-11-28,118.865,118.865,118.865,118.865,,0.01%
2007-11-29,119.1,119.1,119.1,119.1,,0.20%
2007-11-30,119.15,119.15,119.15,119.15,,0.04%
2007-12-03,118.75,118.75,118.75,118.75,,-0.34%
2007-12-04,118.75,118.75,118.75,118.75,,0.00%
2007-12-05,118.75,118.75,118.75,118.75,,0.00%
2007-12-06,118.83,118.83,118.83,118.83,,0.07%
2007-12-07,118.0,118.0,118.0,118.0,,-0.70%
2007-12-10,118.35,118.35,118.35,118.35,,0.30%
2007-12-11,118.45,118.45,118.45,118.45,,0.08%
2007-12-12,118.04,118.04,118.04,118.04,,-0.35%
2007-12-13,118.35,118.35,118.35,118.35,,0.26%
2007-12-14,118.3,118.3,118.3,118.3,,-0.04%
2007-12-17,118.3,118.3,118.3,118.3,,0.00%
2007-12-18,118.3,118.3,118.3,118.3,,0.00%
2007-12-19,118.3,118.3,118.3,118.3,,0.00%
2007-12-20,118.05,118.05,118.05,118.05,,-0.21%
2007-12-21,118.15,118.15,118.15,118.15,,0.08%
2007-12-24,117.9,117.9,117.9,117.9,,-0.21%
2007-12-25,118.15,118.15,118.15,118.15,,0.21%
2007-12-26,118.1,118.1,118.1,118.1,,-0.04%
2007-12-27,118.1,118.1,118.1,118.1,,0.00%
2007-12-28,118.45,118.45,118.45,118.45,,0.30%
2007-12-31,118.45,118.45,118.45,118.45,,0.00%
2008-01-01,118.45,118.45,118.45,118.45,,0.00%
2008-01-02,118.45,118.45,118.45,118.45,,0.00%
2008-01-03,117.95,117.95,117.95,117.95,,-0.42%
2008-01-04,118.35,118.35,118.35,118.35,,0.34%
2008-01-07,118.4,118.4,118.4,118.4,,0.04%
2008-01-08,118.3,118.3,118.3,118.3,,-0.08%
2008-01-09,118.25,118.25,118.25,118.25,,-0.04%
2008-01-10,117.75,117.75,117.75,117.75,,-0.42%
2008-01-11,118.25,118.25,118.25,118.25,,0.42%
2008-01-14,117.75,117.75,117.75,117.75,,-0.42%
2008-01-15,117.75,117.75,117.75,117.75,,0.00%
2008-01-16,117.75,117.75,117.75,117.75,,0.00%
